단지명,층,건축년도,구,동,계약월,거래금액(억),유형,평
현대썬앤빌,9,2015,강남구,신사동,08,3.38,소형,7.19
현대썬앤빌,9,2015,강남구,신사동,08,2.5,소형,4.97
현대썬앤빌,9,2015,강남구,신사동,08,2.5,소형,4.97
현대썬앤빌,9,2015,강남구,신사동,08,2.5,소형,4.97
현대썬앤빌,6,2015,강남구,신사동,08,2.46,소형,4.97
현대썬앤빌,6,2015,강남구,신사동,08,2.46,소형,4.97
현대썬앤빌,6,2015,강남구,신사동,08,2.46,소형,4.97
현대썬앤빌,7,2015,강남구,신사동,08,2.34,소형,4.67
현대썬앤빌,7,2015,강남구,신사동,08,2.34,소형,4.67
현대썬앤빌,7,2015,강남구,신사동,08,2.39,소형,4.67
현대썬앤빌,7,2015,강남구,신사동,08,3.35,소형,7.19
현대썬앤빌,7,2015,강남구,신사동,08,2.39,소형,4.67
현대썬앤빌,9,2015,강남구,신사동,08,2.37,소형,4.67
현대썬앤빌,8,2015,강남구,신사동,08,2.36,소형,4.67
현대썬앤빌,8,2015,강남구,신사동,08,2.4,소형,4.67
현대썬앤빌,8,2015,강남구,신사동,08,2.4,소형,4.67
현대썬앤빌,8,2015,강남구,신사동,08,3.37,소형,7.19
현대썬앤빌,8,2015,강남구,신사동,08,2.49,소형,4.97
현대썬앤빌,9,2015,강남구,신사동,08,2.42,소형,4.67
현대썬앤빌,9,2015,강남구,신사동,08,2.37,소형,4.67
미성2차,10,1987,강남구,압구정동,04,44.7,대형,42.7
미성2차,16,1987,강남구,압구정동,04,32.1,중형,22.55
미성2차,16,1987,강남구,압구정동,04,32.1,중형,22.55
미성2차,3,1987,강남구,압구정동,04,47.0,대형,42.7
미성2차,6,1987,강남구,압구정동,07,31.75,중형,22.55
미성2차,11,1987,강남구,압구정동,12,40.0,대형,42.7
신현대11차,4,1983,강남구,압구정동,03,59.5,대형,55.58
신현대11차,9,1983,강남구,압구정동,11,56.0,대형,55.58
신현대12차,2,1982,강남구,압구정동,03,51.0,대형,47.13
신현대12차,6,1982,강남구,압구정동,04,59.0,대형,47.13
한양1차(영동한양),9,1977,강남구,압구정동,03,24.3,소형,15.15
한양1차(영동한양),6,1977,강남구,압구정동,07,30.7,중형,19.35
한양4,8,1978,강남구,압구정동,03,33.0,중대형,30.63
한양4,9,1978,강남구,압구정동,04,37.0,중대형,30.63
한양5,10,1979,강남구,압구정동,11,26.8,중대형,30.45
한양6,2,1980,강남구,압구정동,04,45.55,대형,46.7
한양7,10,1981,강남구,압구정동,05,39.8,대형,32.19
한양7,12,1981,강남구,압구정동,05,49.7,대형,41.68
한양7,9,1981,강남구,압구정동,07,44.0,대형,41.68
"현대14차(203,204,205,206동)",8,1987,강남구,압구정동,05,43.0,중형,25.75
"현대1차(12,13,21,22,31,32,33동)",9,1976,강남구,압구정동,01,80.0,대형,59.46
"현대1차(12,13,21,22,31,32,33동)",9,1976,강남구,압구정동,02,46.0,대형,39.84
"현대1차(12,13,21,22,31,32,33동)",1,1976,강남구,압구정동,03,44.0,대형,39.84
"현대1차(12,13,21,22,31,32,33동)",5,1976,강남구,압구정동,04,47.0,대형,39.84
"현대1차(12,13,21,22,31,32,33동)",3,1976,강남구,압구정동,06,47.65,대형,39.85
"현대1차(12,13,21,22,31,32,33동)",6,1976,강남구,압구정동,07,80.0,대형,59.46
현대3차(61~64동),5,1976,강남구,압구정동,05,36.0,중형,25.0
현대3차(61~64동),7,1976,강남구,압구정동,08,42.0,중형,25.0
"현대5차(71,72동)",10,1977,강남구,압구정동,04,41.0,중형,24.92
"현대5차(71,72동)",10,1977,강남구,압구정동,04,41.0,중형,24.92
"현대6차(78~81,83,84,86,87동)",8,1978,강남구,압구정동,02,49.0,대형,43.85
"현대6차(78~81,83,84,86,87동)",4,1978,강남구,압구정동,05,58.0,대형,47.68
"현대6차(78~81,83,84,86,87동)",6,1978,강남구,압구정동,09,46.5,대형,43.85
"현대6차(78~81,83,84,86,87동)",14,1978,강남구,압구정동,12,45.0,대형,47.68
"현대6차(78~81,83,84,86,87동)",8,1978,강남구,압구정동,12,43.0,대형,43.7
"현대7차(73~77,82,85동)",14,1979,강남구,압구정동,02,50.0,대형,43.7
"현대7차(73~77,82,85동)",5,1979,강남구,압구정동,06,55.0,대형,47.68
현대8차(성수현대:91~95동),7,1980,강남구,압구정동,04,38.7,대형,32.62
현대8차(성수현대:91~95동),5,1980,강남구,압구정동,07,39.0,대형,32.62
Bienestar,7,2019,강남구,역삼동,05,26.3,대형,38.6
e-편한세상,22,2005,강남구,역삼동,03,21.25,소형,18.06
e-편한세상,3,2005,강남구,역삼동,05,25.0,중형,25.75
강남센트럴아이파크,8,2022,강남구,역삼동,10,30.0,중형,25.73
강남센트럴아이파크,18,2022,강남구,역삼동,11,40.8,대형,38.02
강남센트럴아이파크,19,2022,강남구,역삼동,12,29.0,중형,25.75
강남역우정에쉐르,11,2004,강남구,역삼동,01,2.05,소형,5.19
강남역우정에쉐르,11,2004,강남구,역삼동,02,2.05,소형,5.22
개나리SK뷰,13,2012,강남구,역삼동,08,27.0,중형,25.75
개나리래미안,14,2006,강남구,역삼동,01,32.5,대형,39.33
개나리래미안,18,2006,강남구,역삼동,01,31.5,대형,39.33
개나리래미안,5,2006,강남구,역삼동,06,33.5,대형,34.74
개나리푸르지오,6,2006,강남구,역삼동,04,24.0,소형,18.09
개나리푸르지오,14,2006,강남구,역삼동,04,40.0,대형,40.25
갤러리아트,5,2002,강남구,역삼동,01,7.6,중형,24.36
공간쉐르빌,2,2003,강남구,역삼동,05,8.3,중형,23.66
금호어울림,14,2003,강남구,역삼동,02,20.8,대형,40.27
대명벨리온,3,2012,강남구,역삼동,04,2.05,소형,5.36
대명벨리온,4,2012,강남구,역삼동,09,2.008,소형,5.36
대우디오빌,17,2002,강남구,역삼동,03,3.3,소형,9.1
대우디오빌,14,2002,강남구,역삼동,03,3.24,소형,9.1
대우디오빌,16,2002,강남구,역삼동,04,3.29,소형,9.1
대우디오빌,8,2002,강남구,역삼동,04,3.2,소형,9.1
대우디오빌,6,2002,강남구,역삼동,06,3.2,소형,9.1
대우디오빌,14,2002,강남구,역삼동,08,3.3,소형,9.1
대우디오빌,6,2002,강남구,역삼동,09,3.3,소형,9.1
대우디오빌,14,2002,강남구,역삼동,10,3.4,소형,9.1
대우디오빌,14,2002,강남구,역삼동,10,3.4,소형,9.1
대우디오빌,15,2002,강남구,역삼동,12,3.2,소형,11.86
대우디오빌,15,2002,강남구,역삼동,12,3.2,소형,11.86
대우디오빌플러스,2,2004,강남구,역삼동,04,2.9,소형,10.43
대우디오빌플러스,4,2004,강남구,역삼동,05,4.53,소형,13.33
대우디오빌플러스,5,2004,강남구,역삼동,05,3.2,소형,10.43
대우디오빌플러스,5,2004,강남구,역삼동,06,3.19,소형,10.43
래미안그레이튼(진달래2차),25,2010,강남구,역삼동,07,28.7,대형,32.09
래미안그레이튼(진달래2차),11,2010,강남구,역삼동,09,19.0,소형,18.15
래미안펜타빌,10,2007,강남구,역삼동,08,36.0,대형,47.69
리츠빌아파트,4,2003,강남구,역삼동,11,8.5,중대형,28.25
마이다스힐빌라트,2,2003,강남구,역삼동,01,7.2,대형,73.79
브라운스톤역삼,7,2004,강남구,역삼동,01,10.9,소형,18.17
브라운스톤역삼,12,2004,강남구,역삼동,04,9.8,소형,18.17
브라운스톤역삼,12,2004,강남구,역삼동,06,9.5,소형,18.17
역삼2차아이파크,18,2008,강남구,역삼동,03,26.6,중형,25.72
역삼I'PARK,5,2006,강남구,역삼동,01,8.54,소형,8.56
역삼I'PARK,18,2006,강남구,역삼동,01,8.6,소형,8.56
역삼I'PARK,4,2006,강남구,역삼동,01,34.0,대형,39.44
역삼I'PARK,6,2006,강남구,역삼동,02,8.48,소형,8.56
역삼I'PARK,16,2006,강남구,역삼동,05,36.0,대형,39.81
역삼I'PARK,4,2006,강남구,역삼동,06,36.0,대형,39.81
역삼I'PARK,5,2006,강남구,역삼동,07,8.49,소형,8.56
역삼I'PARK,6,2006,강남구,역삼동,07,8.45,소형,8.56
역삼I'PARK,8,2006,강남구,역삼동,08,8.4,소형,8.56
역삼I'PARK,4,2006,강남구,역삼동,09,8.2,소형,8.56
역삼래미안,8,2005,강남구,역삼동,01,26.8,중형,24.51
역삼래미안,8,2005,강남구,역삼동,02,19.9,소형,18.0
역삼래미안,16,2005,강남구,역삼동,03,19.8,소형,18.04
